business_effective_date,card_id,customer_id,account_id,card_type,issued_date,status
2024-01-28,44551,1555,35551,credit,2023-12-10,active
2024-01-28,44552,1555,35552,debit,2023-12-05,blocked
2024-01-28,44560,1556,35560,credit,2023-06-19,active
2024-01-28,44570,1557,35570,debit,2023-03-31,blocked
2024-01-28,44571,1557,35571,debit,2023-04-21,blocked
2024-01-28,44572,1557,35572,debit,2023-04-06,active
2024-01-28,44580,1558,35580,debit,2023-05-26,blocked
2024-01-28,44581,1558,35581,credit,2023-06-12,active
2024-01-28,44591,1559,35591,debit,2023-10-16,active
2024-01-28,44592,1559,35592,debit,2023-10-27,active
2024-01-29,44600,1560,35600,debit,2023-07-09,active
2024-01-29,44601,1560,35601,debit,2023-06-25,active
2024-01-29,44602,1560,35602,credit,2023-06-17,blocked
2024-01-29,44610,1561,35610,debit,2023-04-06,active
2024-01-29,44620,1562,35620,credit,2023-08-13,blocked
2024-01-29,44630,1563,35630,credit,2023-07-29,blocked
2024-01-29,44631,1563,35631,debit,2023-08-07,active
2024-01-29,44640,1564,35640,credit,2023-05-23,blocked
2024-01-29,44641,1564,35641,credit,2023-05-19,active
2024-01-29,44650,1565,35650,debit,2023-06-23,blocked
2024-01-29,44660,1566,35660,debit,2023-10-15,active
2024-01-29,44661,1566,35661,credit,2023-09-02,active
2024-01-29,44671,1567,35671,credit,2023-06-11,blocked
2024-01-29,44681,1568,35681,debit,2023-05-21,active
2024-01-29,44690,1569,35690,debit,2023-12-15,active
2024-01-29,44700,1570,35700,debit,2024-02-06,active
2024-01-29,44701,1570,35701,credit,2024-02-10,active
2024-01-29,44711,1571,35711,debit,2024-01-17,active
2024-01-29,44720,1572,35720,credit,2023-11-12,active
2024-01-29,44721,1572,35721,credit,2023-11-28,active
2024-01-29,44722,1572,35722,debit,2023-11-16,blocked
2024-01-29,44730,1573,35730,debit,2024-01-15,active
2024-01-29,44731,1573,35731,credit,2024-01-07,active
2024-01-29,44740,1574,35740,debit,2023-11-12,active
2024-01-29,44750,1575,35750,debit,2023-08-18,active
2024-01-29,44760,1576,35760,credit,2023-03-08,active
2024-01-29,44761,1576,35761,debit,2023-03-04,active
2024-01-29,44771,1577,35771,debit,2024-01-20,active
2024-01-29,44772,1577,35772,credit,2024-02-11,active
2024-01-29,44780,1578,35780,credit,2023-08-11,active
2024-01-29,44790,1579,35790,debit,2023-03-27,active
2024-01-30,44800,1580,35800,debit,2023-07-28,active
2024-01-30,44801,1580,35801,debit,2023-07-06,active
2024-01-30,44811,1581,35811,debit,2023-10-05,blocked
2024-01-30,44820,1582,35820,credit,2023-11-11,active
2024-01-30,44821,1582,35821,credit,2023-11-09,active
2024-01-30,44830,1583,35830,debit,2023-05-09,blocked
2024-01-30,44831,1583,35831,credit,2023-04-09,active
2024-01-30,44840,1584,35840,debit,2023-02-08,active
2024-01-30,44841,1584,35841,debit,2023-02-16,active
2024-01-30,44842,1584,35842,debit,2023-02-16,blocked
2024-01-30,44850,1585,35850,credit,2023-10-01,blocked
2024-01-30,44851,1585,35851,debit,2023-10-16,active
2024-01-30,44860,1586,35860,debit,2024-02-09,active
2024-01-30,44861,1586,35861,debit,2024-02-21,active
2024-01-30,44862,1586,35862,debit,2024-02-18,active
2024-01-30,44870,1587,35870,credit,2023-06-03,active
2024-01-30,44872,1587,35872,credit,2023-05-21,active
2024-01-30,44880,1588,35880,credit,2023-08-23,blocked
2024-01-30,44900,1590,35900,debit,2023-02-24,blocked
2024-01-30,44901,1590,35901,debit,2023-03-25,blocked
2024-01-30,44910,1591,35910,debit,2023-09-27,blocked
2024-01-30,44911,1591,35911,debit,2023-10-14,blocked
2024-01-30,44920,1592,35920,debit,2023-11-29,active
2024-01-30,44921,1592,35921,debit,2023-11-30,active
2024-01-30,44930,1593,35930,credit,2024-01-17,active
2024-01-30,44940,1594,35940,debit,2023-06-04,active
2024-01-30,44950,1595,35950,debit,2023-07-26,blocked
2024-01-30,44951,1595,35951,debit,2023-07-20,active
2024-01-30,44961,1596,35961,debit,2023-12-25,active
2024-01-30,44970,1597,35970,debit,2023-09-15,active
2024-01-30,44972,1597,35972,debit,2023-09-21,blocked
2024-01-30,44980,1598,35980,debit,2023-09-24,active
2024-01-30,44990,1599,35990,debit,2023-07-25,active
2024-01-31,45000,1600,36000,debit,2023-04-27,blocked
2024-01-31,45010,1601,36010,debit,2024-01-25,blocked
2024-01-31,45011,1601,36011,debit,2024-01-04,active
2024-01-31,45020,1602,36020,credit,2023-09-08,blocked
2024-01-31,45021,1602,36021,credit,2023-08-29,active
2024-01-31,45030,1603,36030,credit,2023-09-08,active
2024-01-31,45041,1604,36041,debit,2024-01-17,blocked
2024-01-31,45042,1604,36042,debit,2024-01-07,active
2024-01-31,45050,1605,36050,debit,2023-05-26,active
2024-01-31,45051,1605,36051,debit,2023-04-29,blocked
2024-01-31,45052,1605,36052,debit,2023-05-03,blocked
2024-01-31,45060,1606,36060,credit,2023-08-29,active
2024-01-31,45070,1607,36070,debit,2024-02-21,active
2024-01-31,45071,1607,36071,debit,2024-02-09,active
2024-01-31,45080,1608,36080,credit,2024-02-06,active
2024-01-31,45081,1608,36081,credit,2024-01-30,active
2024-01-31,45090,1609,36090,debit,2023-11-25,active
2024-01-31,45100,1610,36100,credit,2023-11-18,active
2024-01-31,45101,1610,36101,debit,2023-11-05,active
2024-01-31,45110,1611,36110,debit,2023-12-07,active
2024-01-31,45111,1611,36111,debit,2023-12-11,active
2024-01-31,45112,1611,36112,debit,2023-11-19,active
2024-01-31,45120,1612,36120,credit,2023-11-13,active
2024-01-31,45121,1612,36121,debit,2023-11-26,active
2024-01-31,45122,1612,36122,debit,2023-11-21,active
2024-01-31,45130,1613,36130,debit,2023-07-03,active
2024-01-31,45140,1614,36140,credit,2023-06-04,active
2024-01-31,45141,1614,36141,debit,2023-05-25,active
2024-01-31,45150,1615,36150,debit,2024-03-15,active
2024-01-31,45160,1616,36160,debit,2023-04-13,blocked
2024-01-31,45161,1616,36161,debit,2023-04-15,active
2024-01-31,45162,1616,36162,debit,2023-04-09,active
2024-01-31,45170,1617,36170,debit,2023-05-06,active
2024-01-31,45182,1618,36182,credit,2023-09-01,blocked
2024-01-31,45190,1619,36190,debit,2023-11-19,active
2024-01-31,45191,1619,36191,debit,2023-11-28,active
2024-01-31,45192,1619,36192,credit,2023-12-07,active
2024-02-01,45200,1620,36200,debit,2023-04-05,active
2024-02-01,45201,1620,36201,debit,2023-03-25,blocked
2024-02-01,45211,1621,36211,credit,2024-02-05,active
2024-02-01,45212,1621,36212,debit,2024-02-07,active
2024-02-01,45220,1622,36220,debit,2023-11-13,active
2024-02-01,45222,1622,36222,credit,2023-11-09,active
2024-02-01,45230,1623,36230,debit,2024-01-12,active
2024-02-01,45231,1623,36231,debit,2024-01-11,blocked
2024-02-01,45232,1623,36232,debit,2024-01-13,active
2024-02-01,45240,1624,36240,credit,2024-01-11,active
2024-02-01,45250,1625,36250,credit,2023-07-29,active
2024-02-01,45251,1625,36251,debit,2023-08-09,active
2024-02-01,45252,1625,36252,debit,2023-08-17,blocked
2024-02-01,45260,1626,36260,debit,2023-04-21,active
2024-02-01,45270,1627,36270,credit,2023-10-17,blocked
2024-02-01,45280,1628,36280,debit,2023-09-01,active
2024-02-01,45281,1628,36281,debit,2023-09-22,active
2024-02-01,45282,1628,36282,debit,2023-09-22,active
2024-02-01,45290,1629,36290,debit,2024-02-24,active
2024-02-01,45292,1629,36292,debit,2024-01-31,active
2024-02-01,45300,1630,36300,debit,2023-09-08,active
2024-02-01,45301,1630,36301,credit,2023-09-17,active
2024-02-01,45310,1631,36310,debit,2023-10-09,blocked
2024-02-01,45312,1631,36312,credit,2023-10-27,active
2024-02-01,45320,1632,36320,credit,2023-07-16,active
2024-02-01,45330,1633,36330,debit,2023-02-22,active
2024-02-01,45331,1633,36331,credit,2023-03-22,active
2024-02-01,45332,1633,36332,debit,2023-02-28,blocked
2024-02-01,45340,1634,36340,debit,2023-11-03,active
2024-02-01,45350,1635,36350,debit,2024-02-06,active
2024-02-01,45351,1635,36351,debit,2024-02-24,active
2024-02-01,45352,1635,36352,debit,2024-02-23,active
2024-02-01,45361,1636,36361,debit,2023-12-02,active
2024-02-01,45370,1637,36370,debit,2023-09-04,blocked
2024-02-01,45380,1638,36380,credit,2024-01-18,active
2024-02-01,45381,1638,36381,debit,2024-01-04,active
2024-02-01,45390,1639,36390,debit,2023-12-09,active
2024-02-02,45400,1640,36400,debit,2023-04-18,active
2024-02-02,45410,1641,36410,credit,2023-10-26,active
2024-02-02,45411,1641,36411,credit,2023-11-03,active
2024-02-02,45420,1642,36420,debit,2023-10-12,active
2024-02-02,45421,1642,36421,debit,2023-11-05,active
2024-02-02,45430,1643,36430,debit,2023-09-25,active
2024-02-02,45441,1644,36441,debit,2023-12-05,active
2024-02-02,45450,1645,36450,credit,2023-03-22,active
2024-02-02,45451,1645,36451,debit,2023-04-25,blocked
2024-02-02,45460,1646,36460,credit,2023-08-03,active
2024-02-02,45461,1646,36461,debit,2023-08-12,blocked
2024-02-02,45462,1646,36462,debit,2023-08-26,active
2024-02-02,45470,1647,36470,credit,2023-08-20,active
2024-02-02,45480,1648,36480,debit,2024-01-04,active
2024-02-02,45481,1648,36481,debit,2023-12-12,active
2024-02-02,45482,1648,36482,debit,2024-01-02,active
2024-02-02,45490,1649,36490,credit,2023-12-14,active
2024-02-02,45500,1650,36500,credit,2023-07-25,active
2024-02-02,45501,1650,36501,debit,2023-07-21,blocked
2024-02-02,45510,1651,36510,debit,2023-10-12,active
2024-02-02,45511,1651,36511,debit,2023-11-14,active
2024-02-02,45512,1651,36512,debit,2023-10-24,active
2024-02-02,45520,1652,36520,credit,2023-07-28,active
2024-02-02,45521,1652,36521,credit,2023-07-20,active
2024-02-02,45531,1653,36531,debit,2023-04-02,active
2024-02-02,45532,1653,36532,credit,2023-04-29,active
2024-02-02,45540,1654,36540,credit,2023-09-12,active
2024-02-02,45551,1655,36551,credit,2023-12-01,active
2024-02-02,45552,1655,36552,debit,2023-12-06,active
2024-02-02,45561,1656,36561,debit,2024-02-10,active
2024-02-02,45570,1657,36570,debit,2023-10-27,active
2024-02-02,45580,1658,36580,debit,2023-07-31,active
2024-02-02,45590,1659,36590,credit,2023-09-21,blocked
2024-02-02,45591,1659,36591,debit,2023-09-16,active
2024-02-03,45601,1660,36601,debit,2023-03-31,blocked
2024-02-03,45610,1661,36610,debit,2023-12-04,active
2024-02-03,45611,1661,36611,debit,2023-11-26,active
2024-02-03,45620,1662,36620,credit,2023-07-29,active
2024-02-03,45621,1662,36621,debit,2023-08-01,active
2024-02-03,45622,1662,36622,debit,2023-08-18,active
2024-02-03,45630,1663,36630,debit,2023-12-28,blocked
2024-02-03,45640,1664,36640,credit,2023-07-03,active
2024-02-03,45641,1664,36641,debit,2023-05-27,blocked
2024-02-03,45642,1664,36642,debit,2023-06-18,active
2024-02-03,45650,1665,36650,credit,2023-07-06,active
2024-02-03,45651,1665,36651,debit,2023-07-16,active
2024-02-03,45660,1666,36660,debit,2023-10-15,active
2024-02-03,45670,1667,36670,credit,2024-01-14,active
2024-02-03,45671,1667,36671,debit,2023-12-01,active
2024-02-03,45680,1668,36680,debit,2023-08-02,active
2024-02-03,45681,1668,36681,debit,2023-08-05,active
2024-02-03,45690,1669,36690,credit,2024-02-18,active
2024-02-03,45691,1669,36691,debit,2024-03-02,blocked
2024-02-03,45700,1670,36700,debit,2023-04-17,active
2024-02-03,45710,1671,36710,debit,2023-03-11,active
2024-02-03,45711,1671,36711,debit,2023-02-12,active
2024-02-03,45720,1672,36720,credit,2023-11-27,active
2024-02-03,45730,1673,36730,debit,2023-06-24,blocked
2024-02-03,45740,1674,36740,debit,2023-05-29,active
2024-02-03,45750,1675,36750,credit,2023-05-09,active
2024-02-03,45751,1675,36751,credit,2023-05-29,blocked
2024-02-03,45760,1676,36760,debit,2023-11-17,active
2024-02-03,45761,1676,36761,debit,2023-11-03,active
2024-02-03,45770,1677,36770,debit,2023-12-15,active
2024-02-03,45771,1677,36771,debit,2023-12-05,active
2024-02-03,45780,1678,36780,credit,2023-07-04,active
2024-02-03,45790,1679,36790,credit,2023-07-30,active
2024-02-03,45791,1679,36791,debit,2023-07-26,active
2024-02-04,45800,1680,36800,credit,2023-06-16,active
2024-02-04,45810,1681,36810,debit,2023-05-05,blocked
2024-02-04,45811,1681,36811,debit,2023-03-24,active
2024-02-04,45820,1682,36820,debit,2023-06-08,active
2024-02-04,45830,1683,36830,credit,2023-04-13,active
2024-02-04,45831,1683,36831,debit,2023-04-19,active
2024-02-04,45840,1684,36840,credit,2023-04-25,active
2024-02-04,45841,1684,36841,debit,2023-05-05,active
2024-02-04,45850,1685,36850,debit,2023-04-11,blocked
2024-02-04,45851,1685,36851,debit,2023-05-06,blocked
2024-02-04,45860,1686,36860,debit,2023-09-06,active
2024-02-04,45861,1686,36861,credit,2023-10-13,active
2024-02-04,45862,1686,36862,debit,2023-10-04,blocked
2024-02-04,45870,1687,36870,debit,2023-11-01,blocked
2024-02-04,45871,1687,36871,debit,2023-11-18,active
2024-02-04,45880,1688,36880,debit,2024-02-09,blocked
2024-02-04,45890,1689,36890,credit,2023-08-17,active
2024-02-04,45891,1689,36891,debit,2023-08-02,active
2024-02-04,45892,1689,36892,debit,2023-07-23,active
2024-02-04,45900,1690,36900,debit,2024-02-06,active
2024-02-04,45910,1691,36910,debit,2023-10-29,active
2024-02-04,45911,1691,36911,debit,2023-11-04,active
2024-02-04,45912,1691,36912,credit,2023-11-28,active
2024-02-04,45920,1692,36920,credit,2023-11-06,blocked
2024-02-04,45921,1692,36921,debit,2023-10-27,active
2024-02-04,45922,1692,36922,credit,2023-11-03,blocked
2024-02-04,45930,1693,36930,debit,2024-02-05,active
2024-02-04,45931,1693,36931,credit,2024-02-10,blocked
2024-02-04,45940,1694,36940,debit,2023-04-11,active
2024-02-04,45941,1694,36941,debit,2023-03-27,active
2024-02-04,45950,1695,36950,debit,2023-03-05,active
2024-02-04,45951,1695,36951,debit,2023-03-13,active
2024-02-04,45952,1695,36952,credit,2023-03-06,active
2024-02-04,45960,1696,36960,credit,2023-12-05,blocked
2024-02-04,45970,1697,36970,credit,2023-09-28,active
2024-02-04,45971,1697,36971,debit,2023-10-08,active
2024-02-04,45980,1698,36980,debit,2023-09-05,active
2024-02-04,45981,1698,36981,debit,2023-08-28,active
2024-02-04,45990,1699,36990,debit,2023-04-25,active
2024-02-04,45991,1699,36991,debit,2023-04-28,active
2024-02-04,45992,1699,36992,debit,2023-05-08,active
2024-02-05,46000,1700,37000,credit,2023-07-07,active
2024-02-05,46010,1701,37010,debit,2024-01-12,active
2024-02-05,46020,1702,37020,debit,2023-09-05,active
2024-02-05,46021,1702,37021,debit,2023-08-30,active
2024-02-05,46030,1703,37030,debit,2023-10-27,active
2024-02-05,46032,1703,37032,debit,2023-11-22,active
2024-02-05,46041,1704,37041,debit,2023-09-08,active
2024-02-05,46042,1704,37042,debit,2023-09-05,active
2024-02-05,46050,1705,37050,debit,2023-12-09,blocked
2024-02-05,46052,1705,37052,debit,2023-12-24,active
2024-02-05,46060,1706,37060,debit,2023-04-29,active
2024-02-05,46070,1707,37070,debit,2023-05-17,active
2024-02-05,46090,1709,37090,credit,2023-06-12,active
2024-02-05,46091,1709,37091,credit,2023-05-28,active
2024-02-05,46092,1709,37092,credit,2023-05-19,active
2024-02-05,46100,1710,37100,debit,2023-04-30,blocked
2024-02-05,46102,1710,37102,debit,2023-05-02,active
2024-02-05,46110,1711,37110,debit,2023-08-11,active
2024-02-05,46111,1711,37111,credit,2023-07-19,active
2024-02-05,46120,1712,37120,credit,2024-01-01,active
2024-02-05,46121,1712,37121,debit,2024-01-03,active
2024-02-05,46122,1712,37122,debit,2024-01-07,active
2024-02-05,46131,1713,37131,debit,2023-06-22,blocked
2024-02-05,46140,1714,37140,debit,2023-09-02,active
2024-02-05,46141,1714,37141,debit,2023-09-17,active
2024-02-05,46150,1715,37150,debit,2023-06-27,blocked
2024-02-05,46160,1716,37160,debit,2024-01-23,blocked
2024-02-05,46161,1716,37161,debit,2024-02-05,active
2024-02-05,46170,1717,37170,credit,2023-05-13,active
2024-02-05,46171,1717,37171,debit,2023-04-03,active
2024-02-05,46180,1718,37180,debit,2023-07-04,active
2024-02-05,46181,1718,37181,debit,2023-06-18,blocked
2024-02-05,46182,1718,37182,debit,2023-07-17,blocked
2024-02-05,46190,1719,37190,credit,2023-06-17,active
2024-02-05,46191,1719,37191,debit,2023-06-12,active
2024-02-06,46200,1720,37200,debit,2023-03-27,active
2024-02-06,46201,1720,37201,debit,2023-04-04,blocked
2024-02-06,46210,1721,37210,debit,2023-06-29,active
2024-02-06,46220,1722,37220,debit,2023-06-08,active
2024-02-06,46230,1723,37230,debit,2023-07-01,blocked
2024-02-06,46231,1723,37231,debit,2023-07-24,active
2024-02-06,46232,1723,37232,debit,2023-07-28,active
2024-02-06,46240,1724,37240,debit,2023-04-01,blocked
2024-02-06,46250,1725,37250,debit,2023-08-01,active
2024-02-06,46260,1726,37260,debit,2023-08-03,active
2024-02-06,46270,1727,37270,debit,2023-05-14,active
2024-02-06,46271,1727,37271,debit,2023-05-28,active
2024-02-06,46280,1728,37280,debit,2023-08-12,active
2024-02-06,46281,1728,37281,debit,2023-08-14,active
2024-02-06,46282,1728,37282,debit,2023-08-16,active
2024-02-06,46290,1729,37290,credit,2023-06-24,blocked
2024-02-06,46291,1729,37291,credit,2023-06-08,active
2024-02-06,46300,1730,37300,credit,2023-09-17,active
2024-02-06,46301,1730,37301,debit,2023-10-16,blocked
2024-02-06,46310,1731,37310,debit,2023-11-28,active
2024-02-06,46311,1731,37311,debit,2023-12-02,blocked
2024-02-06,46312,1731,37312,credit,2023-11-25,active
2024-02-06,46320,1732,37320,debit,2023-11-01,active
2024-02-06,46321,1732,37321,debit,2023-11-08,blocked
2024-02-06,46322,1732,37322,debit,2023-10-28,active
2024-02-06,46330,1733,37330,credit,2023-10-20,active
2024-02-06,46331,1733,37331,debit,2023-10-19,active
2024-02-06,46340,1734,37340,credit,2023-12-10,active
2024-02-06,46341,1734,37341,debit,2024-01-31,active
2024-02-06,46342,1734,37342,credit,2023-12-17,active
2024-02-06,46351,1735,37351,credit,2023-04-24,active
2024-02-06,46352,1735,37352,credit,2023-04-09,active
2024-02-06,46360,1736,37360,debit,2023-12-01,active
2024-02-06,46361,1736,37361,debit,2023-11-22,active
2024-02-06,46362,1736,37362,credit,2023-11-29,active
2024-02-06,46370,1737,37370,credit,2023-07-21,active
2024-02-06,46372,1737,37372,credit,2023-08-20,blocked
2024-02-06,46380,1738,37380,debit,2024-02-11,active
2024-02-06,46381,1738,37381,credit,2024-02-05,blocked
2024-02-06,46382,1738,37382,debit,2024-01-17,blocked
2024-02-06,46390,1739,37390,debit,2023-04-25,active
2024-02-06,46391,1739,37391,credit,2023-04-05,active
2024-02-06,46392,1739,37392,debit,2023-04-29,active
2024-02-07,46400,1740,37400,debit,2023-04-14,active
2024-02-07,46401,1740,37401,debit,2023-04-25,blocked
2024-02-07,46402,1740,37402,debit,2023-04-11,active
2024-02-07,46410,1741,37410,debit,2023-10-15,active
2024-02-07,46411,1741,37411,credit,2023-10-19,active
2024-02-07,46420,1742,37420,debit,2023-10-16,active
2024-02-07,46421,1742,37421,debit,2023-10-20,blocked
2024-02-07,46422,1742,37422,credit,2023-10-27,active
2024-02-07,46430,1743,37430,debit,2023-06-23,active
2024-02-07,46431,1743,37431,debit,2023-07-04,active
2024-02-07,46440,1744,37440,debit,2023-06-11,active
2024-02-07,46441,1744,37441,credit,2023-06-02,blocked
2024-02-07,46450,1745,37450,debit,2023-08-28,blocked
2024-02-07,46451,1745,37451,credit,2023-08-31,blocked
2024-02-07,46460,1746,37460,credit,2024-02-04,active
2024-02-07,46470,1747,37470,debit,2023-10-23,blocked
2024-02-07,46480,1748,37480,debit,2023-07-05,active
2024-02-07,46481,1748,37481,debit,2023-06-29,active
2024-02-07,46490,1749,37490,credit,2023-11-16,active
2024-02-07,46510,1751,37510,debit,2023-08-03,active
2024-02-07,46530,1753,37530,debit,2024-01-13,blocked
2024-02-07,46531,1753,37531,credit,2023-12-08,active
2024-02-07,46550,1755,37550,debit,2023-05-18,active
2024-02-07,46551,1755,37551,debit,2023-05-13,active
2024-02-07,46552,1755,37552,debit,2023-05-18,active
2024-02-07,46560,1756,37560,debit,2023-07-03,blocked
2024-02-07,46571,1757,37571,debit,2023-07-10,active
2024-02-07,46581,1758,37581,debit,2023-07-01,active
2024-02-07,46590,1759,37590,credit,2023-11-20,active
2024-02-08,46600,1760,37600,credit,2023-11-09,active
2024-02-08,46601,1760,37601,debit,2023-11-19,active
2024-02-08,46602,1760,37602,credit,2023-11-06,active
2024-02-08,46610,1761,37610,credit,2023-04-29,active
2024-02-08,46611,1761,37611,debit,2023-05-06,active
2024-02-08,46612,1761,37612,debit,2023-05-25,active
2024-02-08,46620,1762,37620,debit,2023-07-22,active
2024-02-08,46621,1762,37621,credit,2023-08-02,active
2024-02-08,46630,1763,37630,debit,2023-06-25,active
2024-02-08,46631,1763,37631,debit,2023-06-22,active
2024-02-08,46641,1764,37641,debit,2023-11-03,active
2024-02-08,46651,1765,37651,credit,2023-04-15,blocked
2024-02-08,46652,1765,37652,debit,2023-04-09,active
2024-02-08,46660,1766,37660,credit,2023-04-15,blocked
2024-02-08,46661,1766,37661,debit,2023-04-11,active
2024-02-08,46671,1767,37671,debit,2024-02-20,active
2024-02-08,46672,1767,37672,debit,2024-02-27,active
2024-02-08,46680,1768,37680,debit,2024-02-21,active
2024-02-08,46681,1768,37681,debit,2024-02-17,active
2024-02-08,46691,1769,37691,debit,2023-11-13,blocked
2024-02-08,46700,1770,37700,debit,2023-12-28,active
2024-02-08,46710,1771,37710,credit,2023-10-27,active
2024-02-08,46711,1771,37711,debit,2023-10-27,active
2024-02-08,46720,1772,37720,credit,2024-01-07,blocked
2024-02-08,46721,1772,37721,debit,2023-12-13,active
2024-02-08,46722,1772,37722,debit,2023-12-20,active
2024-02-08,46730,1773,37730,debit,2023-10-01,active
2024-02-08,46732,1773,37732,debit,2023-10-10,blocked
2024-02-08,46740,1774,37740,debit,2023-09-24,active
2024-02-08,46741,1774,37741,debit,2023-10-02,blocked
2024-02-08,46760,1776,37760,debit,2023-07-20,blocked
2024-02-08,46770,1777,37770,debit,2023-06-03,active
2024-02-08,46771,1777,37771,debit,2023-05-21,active
2024-02-08,46780,1778,37780,debit,2023-07-04,active
2024-02-08,46781,1778,37781,credit,2023-06-18,blocked
2024-02-08,46790,1779,37790,debit,2023-10-08,blocked
2024-02-09,46800,1780,37800,credit,2023-04-23,blocked
2024-02-09,46801,1780,37801,debit,2023-04-22,blocked
2024-02-09,46810,1781,37810,debit,2024-02-23,blocked
2024-02-09,46820,1782,37820,debit,2023-05-16,active
2024-02-09,46831,1783,37831,debit,2024-02-29,active
2024-02-09,46840,1784,37840,credit,2023-08-22,active
2024-02-09,46841,1784,37841,debit,2023-08-19,active
2024-02-09,46850,1785,37850,debit,2023-07-29,active
2024-02-09,46851,1785,37851,credit,2023-07-18,active
2024-02-09,46860,1786,37860,debit,2023-11-25,active
2024-02-09,46870,1787,37870,debit,2023-03-06,active
2024-02-09,46871,1787,37871,debit,2023-03-13,active
2024-02-09,46872,1787,37872,credit,2023-03-06,active
2024-02-09,46880,1788,37880,debit,2023-10-17,active
2024-02-09,46881,1788,37881,debit,2023-10-14,blocked
2024-02-09,46882,1788,37882,debit,2023-10-01,active
2024-02-09,46891,1789,37891,debit,2023-07-15,active
2024-02-09,46900,1790,37900,debit,2023-10-10,blocked
2024-02-09,46910,1791,37910,debit,2024-01-26,active
2024-02-09,46911,1791,37911,credit,2024-01-28,active
2024-02-09,46912,1791,37912,debit,2024-02-18,active
2024-02-09,46920,1792,37920,debit,2023-03-28,active
2024-02-09,46921,1792,37921,credit,2023-03-29,active
2024-02-09,46922,1792,37922,credit,2023-03-18,blocked
2024-02-09,46930,1793,37930,credit,2023-11-27,active
2024-02-09,46931,1793,37931,debit,2023-11-11,active
2024-02-09,46932,1793,37932,credit,2023-11-25,active
2024-02-09,46941,1794,37941,debit,2023-10-30,active
2024-02-09,46942,1794,37942,debit,2023-12-01,active
2024-02-09,46950,1795,37950,debit,2023-04-29,blocked
2024-02-09,46951,1795,37951,debit,2023-05-09,active
2024-02-09,46960,1796,37960,debit,2023-08-19,active
2024-02-09,46970,1797,37970,debit,2023-09-27,active
2024-02-09,46971,1797,37971,debit,2023-09-28,blocked
2024-02-09,46972,1797,37972,credit,2023-10-20,active
2024-02-09,46980,1798,37980,credit,2023-10-21,active
2024-02-09,46981,1798,37981,credit,2023-10-12,blocked
2024-02-09,46990,1799,37990,debit,2023-10-16,active
2024-02-09,46991,1799,37991,debit,2023-08-30,active
2024-02-10,47000,1800,38000,credit,2024-02-21,active
2024-02-10,47011,1801,38011,debit,2024-02-18,active
2024-02-10,47020,1802,38020,debit,2023-06-22,active
2024-02-10,47030,1803,38030,debit,2023-05-27,blocked
2024-02-10,47032,1803,38032,debit,2023-06-05,blocked
2024-02-10,47040,1804,38040,debit,2023-06-12,active
2024-02-10,47050,1805,38050,debit,2023-09-11,active
2024-02-10,47070,1807,38070,credit,2023-08-23,active
2024-02-10,47071,1807,38071,credit,2023-07-31,active
2024-02-10,47072,1807,38072,debit,2023-07-24,active
2024-02-10,47090,1809,38090,debit,2023-08-14,blocked
2024-02-10,47091,1809,38091,credit,2023-07-31,active
2024-02-10,47100,1810,38100,debit,2023-07-22,active
2024-02-10,47101,1810,38101,credit,2023-07-06,blocked
2024-02-10,47102,1810,38102,credit,2023-06-23,active
2024-02-10,47110,1811,38110,debit,2023-05-12,blocked
2024-02-10,47122,1812,38122,credit,2023-04-13,active
2024-02-10,47130,1813,38130,debit,2023-04-16,active
2024-02-10,47131,1813,38131,debit,2023-04-16,active
2024-02-10,47132,1813,38132,debit,2023-04-12,active
2024-02-10,47140,1814,38140,credit,2023-09-13,active
2024-02-10,47141,1814,38141,debit,2023-09-16,active
2024-02-10,47142,1814,38142,debit,2023-09-18,active
2024-02-10,47150,1815,38150,debit,2023-08-07,active
2024-02-10,47151,1815,38151,debit,2023-07-26,active
2024-02-10,47160,1816,38160,debit,2023-11-10,active
2024-02-10,47170,1817,38170,credit,2023-07-05,active
2024-02-10,47171,1817,38171,debit,2023-07-19,active
2024-02-10,47181,1818,38181,debit,2023-05-17,active
2024-02-10,47190,1819,38190,credit,2023-07-01,blocked
2024-02-11,47200,1820,38200,debit,2023-12-31,active
2024-02-11,47201,1820,38201,debit,2024-01-02,active
2024-02-11,47210,1821,38210,debit,2024-01-28,active
2024-02-11,47221,1822,38221,credit,2023-12-02,blocked
2024-02-11,47230,1823,38230,debit,2023-04-27,blocked
2024-02-11,47231,1823,38231,debit,2023-04-16,active
2024-02-11,47232,1823,38232,credit,2023-05-07,blocked
2024-02-11,47240,1824,38240,credit,2024-01-24,active
2024-02-11,47250,1825,38250,debit,2024-01-13,active
2024-02-11,47251,1825,38251,credit,2024-01-10,active
2024-02-11,47260,1826,38260,credit,2023-10-29,active
2024-02-11,47261,1826,38261,debit,2023-10-19,active
2024-02-11,47262,1826,38262,debit,2023-11-11,blocked
2024-02-11,47270,1827,38270,credit,2023-03-29,active
2024-02-11,47271,1827,38271,debit,2023-04-27,active
2024-02-11,47281,1828,38281,debit,2023-11-14,active
2024-02-11,47282,1828,38282,credit,2023-10-09,active
2024-02-11,47300,1830,38300,debit,2023-12-30,blocked
2024-02-11,47301,1830,38301,debit,2024-01-21,blocked
2024-02-11,47310,1831,38310,debit,2023-07-07,active
2024-02-11,47311,1831,38311,credit,2023-07-26,active
